"Image_Filename","annotation_area_sqm","Porifera indet. ","Asconema msp 1","Caulophacus msp. 1","Cladorhizidae msp 1","Polychaeta indet. ","Polychaeta msp 1","Polychaeta msp 2","Polychaeta msp 3","Polychaeta msp 5","Actiniaria msp 1","Actiniaria msp 2","Zoantharia msp 1","Tubelariidae msp 1","Asteroidea msp. 1","Ophiuroidea","Elpidiidae msp 1","Polychaeta msp 4","Enteropneusta msp 1","Nemertea msp 1","Crustacea indet","Amphipoda indet. ","Amphipoda msp 1","Amphipoda msp 2","Amphipoda msp 3","Amphipoda msp 4","Amphipoda msp 5","Isopoda indet. ","Isopoda msp 1","Isopoda msp 2","Decapoda indet. ","Caridea msp 1","Caridea msp 2","Caridea msp 3","Caridea msp 4 (juveniles)","Bivalvia msp 1","Animal indet","Image unique ID","Cruise","Dive ID","Date/Time","Date","Time","Longitude (DD)","Latitude (DD)","Depth water (m)","Depth min","Depth max","Slope","Distance group","Annotator","Altitude/Image quality (0 to 3)","Overlap (e.g. Not annotated - overlap with previous image)","Hydrothermal vent field (Vent/Near Vent/Far)","Notes on observations","Annotation area","Habitat_description","Uncertainty_coordinates","EEZ","PA","Type of Record","Title","Institution","Sampling method","Device"
"TIMER_2019_10_02_at_01_31_30_CP4A7114.JPG",1.3007201054927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768804907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:31:30","2019-10-02","01:31:30",-5.9095334,82.8930875,3945.5,3895.5,3995.5,,"1000m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_31_51_CP4A7115.JPG",1.286506184499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:31:51","2019-10-02","01:31:51",-5.90939513,82.89308953,3945.5,3895.5,3995.5,,"1000m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments | Accumulation of Spicule: Medium coverage (10%-50%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_32_13_CP4A7116.JPG",1.2242794041502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:32:13","2019-10-02","01:32:13",-5.90928196,82.89309126,3945.5,3895.5,3995.5,,"1000m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_32_33_CP4A7117.JPG",1.2525089003694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79839752,0,0,0,0,0,0,0,0,0,0,801,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:32:33","2019-10-02","01:32:33",-5.9092028,82.89309125,3944.2,3894.2,3994.2,,"1000m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_32_53_CP4A7118.JPG",1.4583838995233,0,0,0,0,0,0.68569051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:32:53","2019-10-02","01:32:53",-5.9090898,82.89309157,3944.2,3894.2,3994.2,,"1000m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_33_15_CP4A7119.JPG",1.4987176143571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:33:15","2019-10-02","01:33:15",-5.908963,82.893094,3944.2,3894.2,3994.2,,"1000m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments | Accumulation of Spicule: Small coverage (<10%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_33_34_CP4A7120.JPG",1.2797057025354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:33:34","2019-10-02","01:33:34",-5.9088557,82.89309504,3944.2,3894.2,3994.2,,"1000m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_33_54_CP4A7121.JPG",1.3282408583615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:33:54","2019-10-02","01:33:54",-5.90876414,82.89309844,3943,3893,3993,,"1000m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_34_15_CP4A7123.JPG",1.1894012411483,0,0,0,0,0,0,0,0,0.84075917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:34:15","2019-10-02","01:34:15",-5.908643,82.8931038,3943,3893,3993,,"1000m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments | Accumulation of Spicule: Medium coverage (10%-50%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_34_55_CP4A7126.JPG",1.2258467359664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:34:55","2019-10-02","01:34:55",-5.908405,82.8931116,3943,3893,3993,,"1000m","José Santos",1,"No overlap","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_35_15_CP4A7127.JPG",1.2213941356625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:35:15","2019-10-02","01:35:15",-5.90831655,82.89311265,3943,3893,3993,,"1000m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_35_35_CP4A7128.JPG",1.3084954042365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76423654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:35:35","2019-10-02","01:35:35",-5.9082332,82.893115,3941.9,3891.9,3991.9,,"1000m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_35_55_CP4A7129.JPG",1.3968715308753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:35:55","2019-10-02","01:35:55",-5.9081084,82.89311625,3941.9,3891.9,3991.9,,"1000m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_36_15_CP4A7130.JPG",1.2392653488844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806929687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806929687,812,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:36:15","2019-10-02","01:36:15",-5.90802888,82.89311325,3941.9,3891.9,3991.9,,"1000m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_36_36_CP4A7131.JPG",1.4405655234435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:36:36","2019-10-02","01:36:36",-5.90793512,82.89311358,3941.9,3891.9,3991.9,,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_36_56_CP4A7132.JPG",1.1646453137468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:36:56","2019-10-02","01:36:56",-5.9078328,82.8931144,3940.8,3890.8,3990.8,,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_37_17_CP4A7133.JPG",1.3435020929582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:37:17","2019-10-02","01:37:17",-5.90771313,82.8931157,3940.8,3890.8,3990.8,,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_37_38_CP4A7134.JPG",1.3197123836878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:37:38","2019-10-02","01:37:38",-5.9076237,82.893117,3940.8,3890.8,3990.8,,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_37_58_CP4A7135.JPG",1.0662597842893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:37:58","2019-10-02","01:37:58",-5.90752512,82.89312036,3940.8,3890.8,3990.8,,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_38_18_CP4A7136.JPG",1.3262665665837,0,0,0,0,0,0,0,0.753996237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:38:18","2019-10-02","01:38:18",-5.90742588,82.89312424,3940.8,3890.8,3990.8,,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_38_39_CP4A7137.JPG",1.2179987705266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:38:39","2019-10-02","01:38:39",-5.9073333,82.89312913,3939.9,3889.9,3989.9,,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_38_59_CP4A7138.JPG",1.3700567779961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:38:59","2019-10-02","01:38:59",-5.9072262,82.8931315,3939.9,3889.9,3989.9,,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_39_19_CP4A7139.JPG",1.3378576835369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:39:19","2019-10-02","01:39:19",-5.90711254,82.89313292,3939.9,3889.9,3989.9,,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_39_39_CP4A7140.JPG",1.2773592700681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:39:39","2019-10-02","01:39:39",-5.90699507,82.89313308,3939.9,3889.9,3989.9,,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_39_59_CP4A7141.JPG",1.4040518766034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:39:59","2019-10-02","01:39:59",-5.90689387,82.893132,3939,3889,3989,,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_40_19_CP4A7142.JPG",1.3608134637452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:40:19","2019-10-02","01:40:19",-5.90679853,82.89313258,3939,3889,3989,,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments | Accumulation of Spicule: Medium coverage (10%-50%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_02_at_01_40_39_CP4A7143.JPG",0.97756195236325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,"HACON2019","KH19_24_OFOBS03","2019-10-02T01:40:39","2019-10-02","01:40:39",-5.90668583,82.8931327,3939,3889,3989,,"1050m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments | Accumulation of Spicule: Small coverage (<10%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
